"BASE_PRICE","PRICE","WEEK_END_DATE","STORE_NUM","UPC","MANUFACTURER","DISPLAY","FEATURE","TPR_ONLY","UNITS"
6.79,5.27,40723,"2541","7192100337","TOMBSTONE",0,0,1,4
6.59,6.59,40751,"387","7192100337","TOMBSTONE",0,0,0,8
6.99,4.99,40205,"6179","7192100336","TOMBSTONE",0,1,0,15
6.27,6.27,40219,"15541","7218063983","TONYS",0,0,0,10
3.58,3.23,40912,"19523","1111087396","PRIVATE LABEL",0,1,0,15
6.38,6.38,40163,"4245","7218063983","TONYS",0,0,0,2
3.44,3.44,40499,"25001","1111087398","PRIVATE LABEL",0,0,0,19
6.59,6.59,40688,"9825","7192100336","TOMBSTONE",0,0,0,1
7.49,7.49,40835,"15765","7218063983","TONYS",0,0,0,2
3.2,3.2,40681,"25253","1111087395","PRIVATE LABEL",0,0,0,28
7.19,4.77,40611,"9825","7192100339","TOMBSTONE",1,1,0,136
6.49,4.99,40240,"2505","7218063983","TONYS",0,1,0,2
3.23,3.23,40338,"25229","1111087395","PRIVATE LABEL",0,0,0,6
6.89,6.89,40590,"11757","7218063979","TONYS",0,0,0,2
3.34,3.34,40352,"11967","1111087396","PRIVATE LABEL",0,0,0,4
3.32,3.32,40555,"21227","1111087398","PRIVATE LABEL",1,0,0,44
3.29,3.29,39953,"4489","1111087395","PRIVATE LABEL",0,0,0,14
3.82,3.82,40429,"11761","1111087398","PRIVATE LABEL",0,0,0,11
6.57,6.57,39827,"2281","7218063979","TONYS",0,0,0,8
5.99,5.99,40688,"8263","2066200531","KING",0,0,0,14
5.99,5.99,40429,"367","2066200530","KING",0,0,0,1
6.89,6.89,40471,"4259","7218063979","TONYS",0,0,0,6
4,3.51,40667,"8035","1111087395","PRIVATE LABEL",0,1,0,11
6.79,5.49,40009,"23327","7218063979","TONYS",0,0,1,3
6.29,5.99,39834,"9825","7192100337","TOMBSTONE",1,1,0,18
6.22,6.22,39876,"2505","7192100339","TOMBSTONE",0,0,0,5
6.99,4.99,40457,"21237","7192100339","TOMBSTONE",0,0,1,61
3.15,3.15,40317,"27175","1111087396","PRIVATE LABEL",0,0,0,9
7.09,7.09,40716,"11761","7218063983","TONYS",0,0,0,4
3.28,3.28,39904,"21479","1111087395","PRIVATE LABEL",0,0,0,12
6.59,6.59,40065,"6431","7192100336","TOMBSTONE",0,0,0,3
6.27,6.27,40219,"367","7218063979","TONYS",0,0,0,1
4.05,4.05,40023,"9825","1111087398","PRIVATE LABEL",0,0,0,19
7.09,7.09,40660,"23061","7218063983","TONYS",0,0,0,2
6.29,5.99,39827,"2541","7192100339","TOMBSTONE",0,1,0,2
3.33,3.33,40492,"11967","1111087395","PRIVATE LABEL",0,0,0,10
5.99,5.99,40415,"2281","2066200530","KING",0,0,0,14
6.59,4.47,40086,"27175","7192100337","TOMBSTONE",1,1,0,49
6.79,5,40667,"21479","7192100337","TOMBSTONE",1,1,0,22
7.49,7.49,40807,"623","7218063052","TONYS",0,0,0,4
6.59,4.47,40268,"10019","7192100336","TOMBSTONE",0,1,0,21
6.79,6.79,39939,"19521","7218063983","TONYS",0,0,0,4
3.26,3.26,40471,"17599","1111087398","PRIVATE LABEL",0,0,0,13
6.59,6.59,40289,"19533","7192100336","TOMBSTONE",0,0,0,6
6.79,4.99,39855,"11993","7218063979","TONYS",1,1,0,20
7.29,4.99,40569,"6431","7218063983","TONYS",0,1,0,2
3.87,3.87,40891,"25027","1111087396","PRIVATE LABEL",0,0,0,17
6.59,4.47,40247,"4489","7192100337","TOMBSTONE",0,1,0,29
6.38,6.38,40177,"11757","7218063052","TONYS",0,0,0,5
6.46,6.29,39855,"8041","7192100339","TOMBSTONE",1,0,0,1
3.95,3.95,40842,"387","1111087398","PRIVATE LABEL",0,0,0,11
3.28,3.28,40429,"10019","1111087395","PRIVATE LABEL",0,0,0,13
6.89,4.69,40569,"21237","7218063979","TONYS",0,1,0,22
7.09,7.09,40646,"2277","7218063979","TONYS",0,0,0,10
7.29,7.29,40464,"13853","7218063052","TONYS",0,0,0,2
6.79,6.79,39869,"15765","7218063052","TONYS",0,0,0,2
6.59,5.49,40142,"13859","7192100337","TOMBSTONE",1,1,0,16
7.19,7.19,40646,"6179","7192100336","TOMBSTONE",0,0,0,1
6.38,6.38,40093,"23075","7218063983","TONYS",0,0,0,5
6.59,6.59,40324,"21485","7192100337","TOMBSTONE",0,0,0,3
4.79,4,40387,"8035","1111087398","PRIVATE LABEL",0,0,1,10
6.89,6.89,40464,"26983","7218063979","TONYS",0,0,0,2
3.3,3.3,40100,"17627","1111087396","PRIVATE LABEL",0,0,0,9
6.79,6.79,39904,"13859","7218063979","TONYS",0,0,0,1
6.29,6.29,39848,"25261","7192100337","TOMBSTONE",0,0,0,3
6.59,6.59,40541,"25233","7192100336","TOMBSTONE",0,0,0,4
6.49,6.49,40170,"4503","7218063983","TONYS",0,0,0,2
5.99,5.99,40632,"4521","2066200532","KING",0,0,0,2
3.76,3.76,40800,"19533","1111087396","PRIVATE LABEL",0,0,0,22
3.96,3.96,40016,"19265","1111087396","PRIVATE LABEL",0,0,0,11
6.59,4.65,40471,"6431","7192100339","TOMBSTONE",1,1,0,39
5.17,3.98,40716,"4259","1111087398","PRIVATE LABEL",0,0,1,19
6.59,4.77,40625,"19521","7192100339","TOMBSTONE",0,1,0,13
6.29,6.29,39848,"13853","7192100337","TOMBSTONE",1,0,0,10
3.76,3.76,40758,"613","1111087398","PRIVATE LABEL",0,0,0,15
3.28,3.29,40555,"25027","1111087398","PRIVATE LABEL",1,0,0,104
5.64,5.64,40779,"2523","7192100339","TOMBSTONE",0,0,0,5
6.79,6.79,40037,"21479","7218063979","TONYS",0,0,0,1
6.59,5.01,40730,"21237","7192100339","TOMBSTONE",1,1,0,79
6.59,5.64,40765,"19265","7192100336","TOMBSTONE",1,1,0,17
6.99,6.99,40170,"11757","7192100336","TOMBSTONE",0,0,0,5
7.49,7.49,40653,"6431","7218063979","TONYS",0,0,0,2
3.31,3.31,40443,"11993","1111087395","PRIVATE LABEL",0,0,0,12
4,3.31,39946,"11757","1111087398","PRIVATE LABEL",0,1,0,27
6.59,6.59,40842,"4259","2066200531","KING",0,0,0,1
3.28,3.28,39981,"25229","1111087396","PRIVATE LABEL",0,0,0,17
6.49,6.49,40247,"4489","2066200530","KING",0,0,0,3
6.99,6.99,40520,"23075","7192100336","TOMBSTONE",0,0,0,3
6.99,6.99,40569,"26981","7192100337","TOMBSTONE",0,0,0,3
5.99,4.99,40527,"6187","2066200530","KING",0,0,1,6
3.24,3.24,40471,"27175","1111087396","PRIVATE LABEL",0,0,0,7
3.34,3.34,40359,"4489","1111087396","PRIVATE LABEL",0,0,0,3
3.22,3.22,40310,"23349","1111087396","PRIVATE LABEL",0,0,0,15
6.59,6.59,40121,"6379","7192100337","TOMBSTONE",0,0,0,19
6.43,6.43,40219,"4245","7218063983","TONYS",0,0,0,4
6.38,4.99,40058,"26973","7218063979","TONYS",1,0,0,19
7.09,7.09,40716,"8041","7218063979","TONYS",0,0,0,1
6.59,4.52,40464,"25229","7192100339","TOMBSTONE",1,1,0,82
7.49,5.99,40828,"15763","7218063052","TONYS",0,1,0,2
6.59,6.59,40562,"19523","7192100337","TOMBSTONE",0,0,0,9
4.85,4.89,40212,"21221","1111087398","PRIVATE LABEL",1,0,0,7
7.29,4.99,40051,"2505","7218063052","TONYS",0,1,0,4
7.09,7.09,40695,"23075","7218063052","TONYS",0,0,0,8
6.38,6.38,39974,"19265","7218063052","TONYS",0,0,0,1
6.76,5,40667,"13853","7192100339","TOMBSTONE",0,1,0,11
3.3,2.97,40177,"623","1111087398","PRIVATE LABEL",0,1,0,13
4.48,4.48,40338,"21221","1111087398","PRIVATE LABEL",0,0,0,11
6.49,6.49,40233,"10019","7218063052","TONYS",0,0,0,1
6.59,4.49,40464,"2541","7192100337","TOMBSTONE",1,1,0,14
5.99,5.99,40443,"4245","2066200531","KING",0,0,0,8
5.99,5.99,39883,"23327","7192100336","TOMBSTONE",0,0,0,6
6.79,5.64,39904,"23349","7218063983","TONYS",0,0,1,2
4,4,39981,"21227","1111087396","PRIVATE LABEL",0,0,0,4
3.34,3.34,40352,"19521","1111087398","PRIVATE LABEL",0,0,0,3
6.99,4.99,40205,"23055","7192100336","TOMBSTONE",0,1,0,6
7.49,7.49,40835,"4259","7218063983","TONYS",0,0,0,1
6.99,6.99,40240,"21221","7192100337","TOMBSTONE",0,0,0,9
6.79,6.79,39967,"15765","7218063052","TONYS",0,0,0,4
6.89,6.89,40065,"25027","7218063979","TONYS",0,0,0,3
6.29,5.99,39834,"17599","7192100337","TOMBSTONE",0,1,0,7
6.59,6.59,40527,"25233","7192100337","TOMBSTONE",0,0,0,4
6.79,6.79,39953,"623","7218063979","TONYS",0,0,0,2
7.29,4.49,40457,"29159","7218063052","TONYS",0,1,0,10
3.92,3.92,40870,"367","1111087398","PRIVATE LABEL",0,0,0,13
5.99,5.06,40527,"2281","2066200530","KING",0,0,1,23
3.28,3.28,40429,"6379","1111087396","PRIVATE LABEL",0,0,0,6
7.49,7.49,40744,"15531","7218063979","TONYS",0,0,0,4
6.59,6.59,40296,"25229","7192100339","TOMBSTONE",0,0,0,23
3.92,3.28,40100,"13837","1111087396","PRIVATE LABEL",1,0,0,43
6.12,6.12,40758,"26973","2066200530","KING",0,0,0,12
6.38,6.38,39974,"15541","7218063052","TONYS",0,0,0,1
2.95,3.31,40191,"29159","1111087395","PRIVATE LABEL",1,0,0,14
3.44,3.44,40877,"2541","1111087395","PRIVATE LABEL",0,0,0,6
6.49,6.49,40331,"2523","7218063052","TONYS",0,0,0,3
7.16,7.16,40597,"2281","7192100337","TOMBSTONE",0,0,0,6
3.22,3.22,40205,"17599","1111087395","PRIVATE LABEL",0,0,0,12
5.49,5.49,40779,"13837","7192100337","TOMBSTONE",0,0,0,11
3.25,3.25,40653,"21479","1111087395","PRIVATE LABEL",0,0,0,8
3.79,3.79,40779,"21479","1111087398","PRIVATE LABEL",0,0,0,4
4,4,40044,"25021","1111087398","PRIVATE LABEL",0,0,0,8
4.89,2.87,40163,"21237","1111087396","PRIVATE LABEL",1,1,0,65
5.99,5.99,40450,"23075","2066200531","KING",0,0,0,9
6.27,4.99,40303,"26983","7218063979","TONYS",0,1,0,7
7.49,4.72,40674,"4503","7218063983","TONYS",1,1,0,35
6.46,6.46,39834,"9825","7218063979","TONYS",0,0,0,6
6.59,6.59,39939,"10019","7192100337","TOMBSTONE",0,0,0,5
6.59,5.64,40779,"26983","7192100336","TOMBSTONE",0,0,1,16
6.14,6.79,40023,"4489","7218063979","TONYS",1,0,0,1
6.38,3.99,40184,"21237","7218063983","TONYS",0,1,0,22
6.49,6.49,40394,"2513","7218063052","TONYS",0,0,0,4
6.19,6.19,39883,"15541","7192100339","TOMBSTONE",0,0,0,23
3.31,3.31,39995,"13859","1111087396","PRIVATE LABEL",0,0,0,13
3.23,3.23,40611,"27175","1111087395","PRIVATE LABEL",0,0,0,3
3.29,3.29,40506,"21227","1111087396","PRIVATE LABEL",0,0,0,14
3.34,3.34,40128,"11993","1111087398","PRIVATE LABEL",0,0,0,6
6.89,6.89,40681,"6187","7192100336","TOMBSTONE",0,0,0,5
7.29,7.29,40506,"6431","7218063979","TONYS",0,0,0,2
6.59,6.59,40184,"613","7192100337","TOMBSTONE",0,0,0,6
3.34,3.34,40373,"15755","1111087398","PRIVATE LABEL",0,0,0,7
7.49,7.49,40884,"12011","7218063979","TONYS",0,0,0,1
3.28,3.28,40646,"4503","1111087398","PRIVATE LABEL",0,0,0,18
6.89,4.49,40450,"26981","7218063983","TONYS",1,1,0,5
6.99,4.77,40373,"25021","7192100336","TOMBSTONE",1,1,0,28
3.85,3.85,39862,"2277","1111087398","PRIVATE LABEL",0,0,0,15
6.99,6.99,40898,"27175","2066200530","KING",0,0,0,2
7.19,4.77,40632,"15531","7192100337","TOMBSTONE",0,1,0,31
6.51,6.51,40156,"23075","7218063983","TONYS",0,0,0,4
5.29,3.52,40625,"2277","1111087396","PRIVATE LABEL",0,0,1,11
6.99,4.99,40415,"13609","7192100337","TOMBSTONE",0,1,0,45
6.59,4.99,40009,"11967","7192100336","TOMBSTONE",1,0,0,8
6.14,4.99,40058,"25233","7218063979","TONYS",0,0,1,4
4.79,4.79,40226,"23055","1111087398","PRIVATE LABEL",0,0,0,5
2.99,2.93,40184,"2523","1111087396","PRIVATE LABEL",1,1,0,64
5.8,5.8,40842,"23067","7192100337","TOMBSTONE",0,0,0,10
3.28,3.28,40653,"6379","1111087398","PRIVATE LABEL",0,0,0,17
6.38,6.38,39988,"23061","7218063052","TONYS",0,0,0,4
5.99,5.99,40541,"23075","2066200530","KING",0,0,0,4
6.99,4.8,40149,"26981","7192100339","TOMBSTONE",0,0,1,51
4.75,4.75,40310,"15547","1111087395","PRIVATE LABEL",0,0,0,11
6.99,6.99,40275,"21221","7192100337","TOMBSTONE",1,0,0,11
5.8,5.03,40912,"24991","7192100339","TOMBSTONE",1,1,0,80
3.34,3.34,40660,"29159","1111087396","PRIVATE LABEL",0,0,0,9
6.59,6.59,40590,"613","7192100336","TOMBSTONE",0,0,0,2
6.89,6.89,40681,"6187","7192100337","TOMBSTONE",0,0,0,10
4.59,2.96,40184,"23061","1111087395","PRIVATE LABEL",0,1,0,29
3.29,3.29,39883,"27175","1111087395","PRIVATE LABEL",0,0,0,7
3.34,3.34,39834,"623","1111087398","PRIVATE LABEL",0,0,0,6
3.66,3.66,40807,"25229","1111087396","PRIVATE LABEL",0,0,0,12
3.28,2.9,40569,"17599","1111087398","PRIVATE LABEL",1,0,0,17
6.59,6.59,40233,"21485","7192100336","TOMBSTONE",0,0,0,5
7.04,7.04,39974,"13827","7218063979","TONYS",0,0,0,4
7.49,4.97,40856,"19265","7218063979","TONYS",1,1,0,27
6.99,6.99,40226,"15531","7192100336","TOMBSTONE",0,0,0,3
3.2,3.2,40247,"23345","1111087396","PRIVATE LABEL",0,0,0,5
6.29,6.29,39855,"15547","7192100339","TOMBSTONE",0,0,0,10
6.49,6.49,40205,"21479","7218063983","TONYS",0,0,0,1
5.99,5.99,39897,"2277","7192100337","TOMBSTONE",0,0,0,18
7.49,5.99,40821,"11993","7218063979","TONYS",1,0,0,8
6.99,5.05,40135,"2279","7192100336","TOMBSTONE",1,1,0,33
3.03,3.03,40506,"17615","1111087396","PRIVATE LABEL",0,0,0,3
6.51,6.51,40849,"15547","2066200530","KING",0,0,0,5
4.89,4.22,40100,"26981","1111087396","PRIVATE LABEL",0,0,1,6
6.29,5.99,39827,"8035","7192100339","TOMBSTONE",0,1,0,27
6.59,5.64,40772,"6187","7192100337","TOMBSTONE",1,1,0,19
7.19,5.19,40667,"25021","7192100339","TOMBSTONE",1,1,0,53
4.89,2.98,40191,"26981","1111087395","PRIVATE LABEL",0,0,1,84
3.31,3.31,40135,"23327","1111087395","PRIVATE LABEL",0,0,0,11
4.55,4.55,40254,"24991","1111087396","PRIVATE LABEL",0,0,0,2
3.23,3.23,40632,"2541","1111087398","PRIVATE LABEL",0,0,0,3
6.49,4.53,40723,"4503","2066200532","KING",1,0,0,47
6.99,6.99,40296,"9825","7192100339","TOMBSTONE",0,0,0,5
5.29,5.29,40681,"387","1111087396","PRIVATE LABEL",0,0,0,5
5.99,5.99,40632,"2505","2066200530","KING",0,0,0,3
5.49,5.49,40800,"4489","7192100336","TOMBSTONE",0,0,0,12
7.29,7.29,40499,"623","7218063979","TONYS",0,0,0,3
4,4,39974,"23067","1111087398","PRIVATE LABEL",0,0,0,6
3.66,3.26,40730,"17615","1111087398","PRIVATE LABEL",1,0,0,28
6.99,6.99,40198,"2279","7192100337","TOMBSTONE",0,0,0,12
6.99,4.99,40576,"9825","7192100336","TOMBSTONE",1,0,0,25
6.78,6.78,40541,"24991","7218063979","TONYS",0,0,0,12
6.89,6.89,40506,"21213","7218063052","TONYS",0,0,0,2
6.49,5.34,40751,"623","2066200530","KING",0,0,1,1
3.3,2.94,40170,"623","1111087398","PRIVATE LABEL",0,0,1,24
7.49,7.49,40793,"623","7218063979","TONYS",0,0,0,1
5.99,5.99,40450,"4521","2066200531","KING",0,0,0,2
7.29,7.29,40576,"11993","7218063052","TONYS",0,0,0,5
3.31,2.98,40534,"613","1111087396","PRIVATE LABEL",0,0,1,22
6.59,6.59,40401,"2505","7192100339","TOMBSTONE",0,0,0,9
7.22,4.99,40240,"11993","7218063052","TONYS",0,1,0,11
4.79,3.71,40282,"9825","1111087395","PRIVATE LABEL",0,0,1,3
5.99,5.99,40870,"26981","2066200530","KING",0,0,0,4
6.59,6.59,40359,"13853","7192100337","TOMBSTONE",1,0,0,1
3.34,2.95,40576,"21479","1111087398","PRIVATE LABEL",0,0,1,3
7.49,7.49,40744,"25027","7218063979","TONYS",0,0,0,6
6.37,6.37,40366,"6379","2066200530","KING",0,0,0,8
6.59,4.92,40618,"25261","7192100336","TOMBSTONE",1,1,0,12
6.59,4.99,40408,"17599","7192100337","TOMBSTONE",0,1,0,18
6.59,6.59,40023,"23327","7192100336","TOMBSTONE",0,0,0,9
6.59,6.59,40394,"17599","7192100337","TOMBSTONE",0,0,0,11
6.59,4.47,40254,"21485","7192100337","TOMBSTONE",1,0,0,9
3.2,3.2,40415,"2495","1111087398","PRIVATE LABEL",0,0,0,7
6.99,6.99,40905,"6431","7218063979","TONYS",0,0,0,3
6.99,4.88,40373,"387","7192100337","TOMBSTONE",1,1,0,41
3.34,3.34,40443,"2513","1111087395","PRIVATE LABEL",0,0,0,7
6.49,6.49,40282,"17615","7218063983","TONYS",0,0,0,7
3.34,3.34,40681,"11967","1111087396","PRIVATE LABEL",0,0,0,23
3.48,3.48,40863,"10019","1111087398","PRIVATE LABEL",0,0,0,14
6.59,6.59,40163,"15763","7192100337","TOMBSTONE",0,0,0,9
6.59,6.59,40604,"2523","7192100337","TOMBSTONE",0,0,0,6
6.59,6.59,40541,"19533","7192100337","TOMBSTONE",0,0,0,13
3.17,3.17,39918,"15765","1111087396","PRIVATE LABEL",0,0,0,2
3.06,3.06,39841,"25233","1111087395","PRIVATE LABEL",0,0,0,16
6.79,6.79,40674,"623","7192100339","TOMBSTONE",0,0,0,13
3.33,2.87,40534,"4489","1111087396","PRIVATE LABEL",0,0,1,5
6.46,6.46,39834,"28909","7218063052","TONYS",0,0,0,6
4.6,4,40394,"2279","1111087396","PRIVATE LABEL",0,0,1,7
4.65,3.47,40093,"9825","1111087398","PRIVATE LABEL",0,0,1,2
5.49,5.49,40779,"15755","7192100336","TOMBSTONE",0,0,0,5
6.99,6.99,40317,"26981","7192100339","TOMBSTONE",0,0,0,3
5.8,5.8,40905,"19523","7192100336","TOMBSTONE",0,0,0,16
6.99,4.74,40149,"4259","7192100336","TOMBSTONE",1,0,0,34
6.49,6.35,40317,"19533","7218063979","TONYS",1,0,0,11
7.19,4.81,40618,"28909","7192100336","TOMBSTONE",1,1,0,59
6.59,5.77,40709,"2281","7192100339","TOMBSTONE",1,1,0,58
3.13,3.13,40639,"29159","1111087396","PRIVATE LABEL",0,0,0,5
7.49,7.49,40884,"2505","7218063052","TONYS",0,0,0,1
3.2,3.2,39995,"11967","1111087395","PRIVATE LABEL",0,0,0,5
3.27,3.27,40695,"8263","1111087398","PRIVATE LABEL",0,0,0,10
6.49,6.49,40394,"10019","7218063983","TONYS",0,0,0,2
6.29,6.29,39946,"2281","7192100336","TOMBSTONE",0,0,0,12
6.99,6.99,40912,"21227","2066200531","KING",0,0,0,5
6.38,6.38,40163,"11757","7218063052","TONYS",0,0,0,5
3.97,3.97,40429,"4259","1111087396","PRIVATE LABEL",0,0,0,19
4.73,4.73,40345,"389","1111087398","PRIVATE LABEL",0,0,0,17
3.1,3.1,40660,"25233","1111087395","PRIVATE LABEL",0,0,0,7
3.27,3.27,40492,"23349","1111087398","PRIVATE LABEL",0,0,0,15
4.79,4.79,40331,"26981","1111087398","PRIVATE LABEL",0,0,0,7
4,3.26,40058,"23055","1111087396","PRIVATE LABEL",0,0,1,3
6.79,5.27,40695,"25253","7192100337","TOMBSTONE",0,0,1,10
6.59,4.75,40807,"23075","7192100336","TOMBSTONE",1,1,0,46
7.29,6.49,40072,"6431","7218063052","TONYS",0,0,1,8
5.99,5.99,40506,"2495","2066200530","KING",0,0,0,4
6.49,6.49,40233,"13827","2066200530","KING",0,0,0,3
3.22,3.22,40695,"2495","1111087395","PRIVATE LABEL",0,0,0,9
6.89,6.89,40555,"15541","7218063052","TONYS",0,0,0,2
6.49,6.49,40142,"25261","7218063983","TONYS",0,0,0,2
5.99,5.99,39890,"21227","7192100337","TOMBSTONE",0,0,0,11
6.55,6.55,40030,"11757","7218063052","TONYS",0,0,0,3
6.59,4.95,40632,"21479","7192100336","TOMBSTONE",1,1,0,10
5.99,5.99,40506,"25027","2066200531","KING",0,0,0,16
6.59,6.59,40303,"25233","7192100337","TOMBSTONE",0,0,0,9
6.79,6.79,39967,"15765","7218063979","TONYS",0,0,0,5
3.77,3.77,40800,"19533","1111087398","PRIVATE LABEL",0,0,0,17
6.99,6.99,40324,"11761","7192100339","TOMBSTONE",0,0,0,9
5.27,5.27,40849,"11967","7192100336","TOMBSTONE",0,0,0,9
7.49,7.49,40884,"6379","7218063052","TONYS",0,0,0,4
6.89,6.89,40590,"15531","7218063983","TONYS",0,0,0,6
6.49,6.49,40779,"24991","2066200532","KING",0,0,0,11
3.34,3.34,40317,"4489","1111087398","PRIVATE LABEL",0,0,0,5
7.29,7.29,40513,"2505","7218063052","TONYS",0,0,0,1
6.99,6.99,40317,"21227","7192100337","TOMBSTONE",0,0,0,8
6.49,6.49,40261,"17627","2066200532","KING",0,0,0,2
6.02,5.6,39911,"623","7192100339","TOMBSTONE",1,1,0,20
6.59,6.59,40842,"11757","2066200530","KING",0,0,0,4
5.27,5.27,40842,"23327","7192100336","TOMBSTONE",0,0,0,4
6.99,6.99,40534,"21237","7192100339","TOMBSTONE",0,0,0,26
6.35,5.99,39834,"26981","7192100339","TOMBSTONE",0,1,0,25
6.79,4.99,39855,"23349","7218063052","TONYS",1,1,0,5
6.59,4.47,40079,"4503","7192100336","TOMBSTONE",1,1,0,92
6.79,6.79,39960,"613","7218063979","TONYS",0,0,0,4
6.99,5.06,40422,"23067","7192100339","TOMBSTONE",0,0,1,27
6.79,4.49,39890,"25229","7218063979","TONYS",0,1,0,64
4,4,40779,"23061","1111087396","PRIVATE LABEL",0,0,0,4
7.49,7.49,40639,"12011","7218063983","TONYS",0,0,0,1
6.59,5.06,40352,"13859","7192100337","TOMBSTONE",1,1,0,22
3.21,3.21,40051,"4503","1111087395","PRIVATE LABEL",0,0,0,13
6.89,6.89,40436,"2281","7218063052","TONYS",0,0,0,3
3.65,3.3,40744,"613","1111087398","PRIVATE LABEL",0,1,0,39
6.79,6.79,39981,"15755","7218063052","TONYS",0,0,0,1
7.29,7.29,40471,"25253","7218063052","TONYS",0,0,0,1
7.89,7.89,40723,"2513","7218063983","TONYS",0,0,0,4
6.59,6.59,40534,"25261","7192100339","TOMBSTONE",0,0,0,6
5.17,3.25,40604,"23067","1111087398","PRIVATE LABEL",0,0,1,14
6.59,4.99,40429,"23327","7192100336","TOMBSTONE",0,0,1,4
4.89,2.94,40163,"23075","1111087396","PRIVATE LABEL",1,1,0,33
4.03,4.03,40863,"4259","1111087398","PRIVATE LABEL",0,0,0,27
6.99,5.04,40345,"25021","7192100339","TOMBSTONE",0,1,0,37
3.26,3.26,40443,"13853","1111087395","PRIVATE LABEL",0,0,0,19
6.99,6.99,40296,"25001","7192100336","TOMBSTONE",0,0,0,7
4,4,39974,"8041","1111087396","PRIVATE LABEL",0,0,0,4
4.35,4.35,40247,"13609","1111087395","PRIVATE LABEL",0,0,0,9
6.46,6.46,39834,"25001","7218063979","TONYS",0,0,0,3
5.99,5.99,40464,"6179","2066200531","KING",0,0,0,11
6.59,5.31,40002,"25253","7192100336","TOMBSTONE",0,1,0,10
6.49,3.99,40191,"19533","7218063052","TONYS",0,1,0,18
6.59,6.59,40716,"387","7192100339","TOMBSTONE",0,0,0,19
7.49,7.49,40835,"25229","7218063979","TONYS",0,0,0,2
6.59,4.99,40352,"2541","7192100336","TOMBSTONE",1,1,0,15
6.89,6.89,40072,"9825","7218063983","TONYS",0,0,0,3
7.49,5.82,40765,"387","7218063052","TONYS",0,0,1,3
3.26,3.26,40338,"623","1111087398","PRIVATE LABEL",0,0,0,21
6.99,6.99,40331,"26973","7192100339","TOMBSTONE",0,0,0,14
6.38,6.38,39974,"25027","7218063979","TONYS",0,0,0,14
5.29,5.29,40583,"26983","1111087398","PRIVATE LABEL",0,0,0,4
6.29,6.29,39981,"21221","7192100336","TOMBSTONE",0,0,0,6
6.29,4.99,40009,"24991","7192100336","TOMBSTONE",0,1,0,35
6.89,6.89,40394,"623","7218063983","TONYS",0,0,0,2
3.31,3.31,40681,"11967","1111087395","PRIVATE LABEL",0,0,0,12
6.59,6.59,40527,"19523","7192100337","TOMBSTONE",0,0,0,11
3.1,3.1,40632,"2495","1111087396","PRIVATE LABEL",0,0,0,8
7.49,7.49,40016,"6179","7192100336","TOMBSTONE",0,0,0,2
6.49,6.49,40121,"29159","7218063983","TONYS",0,0,0,3
5.64,5.64,40793,"4503","7192100337","TOMBSTONE",0,0,0,17
4.7,2.98,40184,"11757","1111087398","PRIVATE LABEL",1,1,0,91
6.38,6.38,39967,"24991","7218063052","TONYS",0,0,0,7
6.99,6.99,40499,"8035","7192100339","TOMBSTONE",0,0,0,18
5.27,5.27,40877,"25261","7192100336","TOMBSTONE",0,1,0,16
5.8,5.8,40884,"19521","7192100339","TOMBSTONE",0,0,0,33
6.22,6.22,40772,"23345","2066200530","KING",0,0,0,9
3.28,3.28,40604,"19523","1111087398","PRIVATE LABEL",0,0,0,12
3.57,3.57,40807,"6431","1111087395","PRIVATE LABEL",0,0,0,12
7.49,4.68,40674,"25261","7218063983","TONYS",0,1,0,13
6.99,6.99,40072,"21227","7192100336","TOMBSTONE",0,0,0,9
6.99,6.99,40317,"4259","7192100336","TOMBSTONE",0,0,0,12
3.26,3.26,40674,"27175","1111087395","PRIVATE LABEL",0,0,0,9
6.99,4.99,40135,"21227","7192100339","TOMBSTONE",0,1,0,96
5.99,5.99,40695,"2281","2066200530","KING",0,0,0,5
6.99,4.49,40471,"26983","7192100337","TOMBSTONE",1,1,0,81
5.17,4,40709,"4259","1111087398","PRIVATE LABEL",0,0,1,22
6.89,6.89,40443,"25021","7218063983","TONYS",0,0,0,1
3.27,3.27,40072,"29159","1111087398","PRIVATE LABEL",0,0,0,10
4.79,4,40401,"15547","1111087398","PRIVATE LABEL",0,0,1,8
6.79,4.49,39883,"23327","7218063979","TONYS",1,1,0,24
6.27,6.27,40226,"4245","7218063052","TONYS",0,0,0,5
6.99,6.99,40590,"15531","7192100339","TOMBSTONE",0,0,0,7
6.49,6.49,40156,"13859","7218063052","TONYS",0,0,0,3
4.89,4.89,40212,"21227","1111087395","PRIVATE LABEL",0,0,0,2
3.79,3.22,40730,"15755","1111087395","PRIVATE LABEL",0,0,1,11
5.49,5.49,40772,"13827","7192100339","TOMBSTONE",0,1,0,29
6.03,6.03,40639,"2281","2066200530","KING",0,0,0,14
7.29,7.29,40436,"11967","7218063052","TONYS",0,0,0,1
3.88,3.17,40471,"6187","1111087396","PRIVATE LABEL",0,0,1,14
6.59,6.59,39981,"19521","7192100337","TOMBSTONE",1,0,0,5
6.29,5.29,39960,"13609","7192100337","TOMBSTONE",1,1,0,21
7.49,7.49,40772,"23067","7218063979","TONYS",0,0,0,1
6.99,6.99,40387,"19265","7192100336","TOMBSTONE",0,0,0,4
6.79,5.27,40716,"27175","7192100336","TOMBSTONE",0,0,1,5
7.29,6.49,40072,"17615","7218063052","TONYS",0,0,1,5
